round,grand_prix,constructor,driver,lap,position,time
3,Australia,McLaren,PIA,21,3,81.923
3,Australia,McLaren,NOR,21,4,81.907
3,Australia,Aston Martin,ALO,21,5,82.704
3,Australia,Red Bull,PER,21,6,82.051
3,Australia,Mercedes,RUS,21,7,83.429
3,Australia,Aston Martin,STR,21,8,82.628
3,Australia,Racing Bulls,TSU,21,9,82.968
3,Australia,Williams,ALB,21,10,83.066
3,Australia,Haas,MAG,21,11,82.86
3,Australia,Haas,HUL,21,12,82.479
3,Australia,Racing Bulls,RIC,21,13,83.187
3,Australia,Kick Sauber,ZHO,21,14,83.473
3,Australia,Alpine,GAS,21,15,83.241
3,Australia,Kick Sauber,BOT,21,16,82.439
3,Australia,Alpine,OCO,21,17,82.663
3,Australia,Ferrari,SAI,37,1,81.971
3,Australia,McLaren,NOR,37,2,81.662
3,Australia,McLaren,PIA,37,3,81.89
3,Australia,Ferrari,LEC,37,4,80.688
3,Australia,Aston Martin,ALO,37,5,82.862
3,Australia,Mercedes,RUS,37,6,82.408
3,Australia,Red Bull,PER,37,7,81.218
3,Australia,Aston Martin,STR,37,8,97.526
3,Australia,Alpine,GAS,37,9,83.326
3,Australia,Racing Bulls,TSU,37,10,89.144
3,Australia,Haas,HUL,37,11,81.63
3,Australia,Williams,ALB,37,12,82.918
3,Australia,Haas,MAG,37,13,82.261
3,Australia,Alpine,OCO,37,14,82.834
3,Australia,Racing Bulls,RIC,37,15,82.438
3,Australia,Kick Sauber,BOT,37,16,88.154
3,Australia,Kick Sauber,ZHO,37,17,82.598
3,Australia,Ferrari,SAI,28,1,81.44
3,Australia,Ferrari,LEC,28,2,81.969
3,Australia,McLaren,PIA,28,3,82.204
3,Australia,McLaren,NOR,28,4,81.837
3,Australia,Red Bull,PER,28,5,82.152
3,Australia,Aston Martin,ALO,28,6,82.259
3,Australia,Mercedes,RUS,28,7,83.096
3,Australia,Aston Martin,STR,28,8,83.059
3,Australia,Racing Bulls,TSU,28,9,83.075
3,Australia,Haas,HUL,28,10,83.338
3,Australia,Haas,MAG,28,11,83.467
3,Australia,Racing Bulls,RIC,28,12,83.863
3,Australia,Kick Sauber,ZHO,28,13,83.023
3,Australia,Alpine,GAS,28,14,82.674
3,Australia,Williams,ALB,28,15,89.209
3,Australia,Kick Sauber,BOT,28,16,82.948
3,Australia,Alpine,OCO,28,17,83.108
3,Australia,Ferrari,SAI,31,1,81.282
3,Australia,Ferrari,LEC,31,2,81.996
3,Australia,McLaren,NOR,31,3,81.848
3,Australia,McLaren,PIA,31,4,82.133
3,Australia,Red Bull,PER,31,5,82.359
3,Australia,Aston Martin,ALO,31,6,82.355
3,Australia,Mercedes,RUS,31,7,82.515
3,Australia,Aston Martin,STR,31,8,83.521
3,Australia,Racing Bulls,TSU,31,9,83.367
3,Australia,Haas,HUL,31,10,83.139
3,Australia,Haas,MAG,31,11,83.216
3,Australia,Kick Sauber,ZHO,31,12,82.826
3,Australia,Alpine,GAS,31,13,82.727
3,Australia,Williams,ALB,31,14,82.949
3,Australia,Kick Sauber,BOT,31,15,83.01
3,Australia,Alpine,OCO,31,16,82.921
3,Australia,Racing Bulls,RIC,31,17,82.938
3,Australia,Ferrari,SAI,56,1,81.098
3,Australia,Ferrari,LEC,56,2,79.813
3,Australia,McLaren,NOR,56,3,80.481
3,Australia,McLaren,PIA,56,4,80.357
3,Australia,Red Bull,PER,56,5,81.849
3,Australia,Aston Martin,ALO,56,6,80.752
3,Australia,Mercedes,RUS,56,7,80.655
3,Australia,Aston Martin,STR,56,8,81.233
3,Australia,Racing Bulls,TSU,56,9,81.812
3,Australia,Haas,HUL,56,10,82.274
3,Australia,Haas,MAG,56,11,83.198
3,Australia,Williams,ALB,56,12,84.19
3,Australia,Racing Bulls,RIC,56,13,83.839
3,Australia,Alpine,GAS,56,14,86.911
3,Australia,Kick Sauber,BOT,56,15,88.05
3,Australia,Kick Sauber,ZHO,56,16,88.058
3,Australia,Alpine,OCO,56,17,89.807
3,Australia,Ferrari,SAI,34,1,81.717
3,Australia,McLaren,NOR,34,2,81.769
3,Australia,McLaren,PIA,34,3,82.238
3,Australia,Ferrari,LEC,34,4,95.962
3,Australia,Red Bull,PER,34,5,82.962
3,Australia,Aston Martin,ALO,34,6,82.918
3,Australia,Mercedes,RUS,34,7,82.353
3,Australia,Aston Martin,STR,34,8,83.114
3,Australia,Racing Bulls,TSU,34,9,83.323
3,Australia,Haas,HUL,34,10,83.143
3,Australia,Kick Sauber,ZHO,34,11,83.068
3,Australia,Alpine,GAS,34,12,83.036
3,Australia,Williams,ALB,34,13,83.061
3,Australia,Haas,MAG,34,14,88.539
3,Australia,Kick Sauber,BOT,34,15,86.453
3,Australia,Alpine,OCO,34,16,85.483
3,Australia,Racing Bulls,RIC,34,17,82.709
3,Australia,Ferrari,SAI,17,1,103.765
3,Australia,Ferrari,LEC,17,2,97.435
3,Australia,McLaren,PIA,17,3,96.822
3,Australia,McLaren,NOR,17,4,98.388
3,Australia,Aston Martin,ALO,17,5,108.609
3,Australia,Mercedes,RUS,17,6,101.485
3,Australia,Aston Martin,STR,17,7,103.269
3,Australia,Red Bull,PER,17,8,103.836
3,Australia,Racing Bulls,TSU,17,9,103.577
3,Australia,Williams,ALB,17,10,104.306
3,Australia,Haas,HUL,17,11,114.498
3,Australia,Haas,MAG,17,12,104.876
3,Australia,Racing Bulls,RIC,17,13,104.906
3,Australia,Alpine,GAS,17,14,117.788
3,Australia,Kick Sauber,ZHO,17,15,104.914
3,Australia,Kick Sauber,BOT,17,16,105.281
3,Australia,Alpine,OCO,17,17,107.066
3,Australia,Ferrari,SAI,20,1,81.602
3,Australia,Ferrari,LEC,20,2,81.885
3,Australia,McLaren,PIA,20,3,82.085
3,Australia,McLaren,NOR,20,4,81.642
3,Australia,Aston Martin,ALO,20,5,82.831
3,Australia,Mercedes,RUS,20,6,82.434
3,Australia,Red Bull,PER,20,7,81.711
3,Australia,Aston Martin,STR,20,8,82.922
3,Australia,Racing Bulls,TSU,20,9,83.048
3,Australia,Williams,ALB,20,10,82.607
3,Australia,Haas,MAG,20,11,82.809
3,Australia,Haas,HUL,20,12,82.406
3,Australia,Racing Bulls,RIC,20,13,83.127
3,Australia,Kick Sauber,ZHO,20,14,83.069
3,Australia,Alpine,GAS,20,15,83.662
3,Australia,Kick Sauber,BOT,20,16,82.694
3,Australia,Alpine,OCO,20,17,82.814
3,Australia,Ferrari,SAI,55,1,80.753
3,Australia,Ferrari,LEC,55,2,80.962
3,Australia,McLaren,NOR,55,3,80.294
3,Australia,McLaren,PIA,55,4,80.754
3,Australia,Red Bull,PER,55,5,81.616
3,Australia,Aston Martin,ALO,55,6,80.952
3,Australia,Mercedes,RUS,55,7,80.791
3,Australia,Aston Martin,STR,55,8,81.272
3,Australia,Racing Bulls,TSU,55,9,81.677
3,Australia,Haas,HUL,55,10,82.697
3,Australia,Haas,MAG,55,11,84.951
3,Australia,Williams,ALB,55,12,82.312
3,Australia,Racing Bulls,RIC,55,13,83.611
3,Australia,Alpine,GAS,55,14,81.427
3,Australia,Kick Sauber,BOT,55,15,82.01
3,Australia,Kick Sauber,ZHO,55,16,81.798
3,Australia,Alpine,OCO,55,17,82.304
3,Australia,Ferrari,SAI,44,1,80.767
3,Australia,Ferrari,LEC,44,2,80.56
3,Australia,McLaren,NOR,44,3,80.613
3,Australia,McLaren,PIA,44,4,80.395
3,Australia,Mercedes,RUS,44,5,82.097
3,Australia,Red Bull,PER,44,6,80.706
3,Australia,Aston Martin,ALO,44,7,81.394
3,Australia,Aston Martin,STR,44,8,81.992
3,Australia,Racing Bulls,TSU,44,9,81.824
3,Australia,Haas,HUL,44,10,81.73
3,Australia,Haas,MAG,44,11,81.082
3,Australia,Williams,ALB,44,12,82.499
3,Australia,Racing Bulls,RIC,44,13,81.313
3,Australia,Alpine,GAS,44,14,81.447
3,Australia,Kick Sauber,BOT,44,15,83.241
3,Australia,Kick Sauber,ZHO,44,16,82.147
3,Australia,Alpine,OCO,44,17,81.597
3,Australia,Ferrari,SAI,48,1,80.031
3,Australia,Ferrari,LEC,48,2,80.349
3,Australia,McLaren,NOR,48,3,80.26
3,Australia,McLaren,PIA,48,4,80.588
3,Australia,Red Bull,PER,48,5,80.836
3,Australia,Aston Martin,ALO,48,6,81.347
3,Australia,Mercedes,RUS,48,7,80.739
3,Australia,Aston Martin,STR,48,8,81.109
3,Australia,Racing Bulls,TSU,48,9,81.174
3,Australia,Haas,HUL,48,10,81.602
3,Australia,Haas,MAG,48,11,81.67
3,Australia,Williams,ALB,48,12,81.927
3,Australia,Racing Bulls,RIC,48,13,81.492
3,Australia,Alpine,GAS,48,14,81.211
3,Australia,Kick Sauber,BOT,48,15,81.422
3,Australia,Kick Sauber,ZHO,48,16,83.135
3,Australia,Alpine,OCO,48,17,81.549
3,Australia,Ferrari,SAI,53,1,80.615
3,Australia,Ferrari,LEC,53,2,80.463
3,Australia,McLaren,NOR,53,3,80.267
3,Australia,McLaren,PIA,53,4,80.308
3,Australia,Red Bull,PER,53,5,81.544
3,Australia,Aston Martin,ALO,53,6,80.867
3,Australia,Mercedes,RUS,53,7,80.284
3,Australia,Aston Martin,STR,53,8,81.063
3,Australia,Racing Bulls,TSU,53,9,81.553
3,Australia,Haas,HUL,53,10,81.758
3,Australia,Haas,MAG,53,11,81.663
3,Australia,Williams,ALB,53,12,82.399
3,Australia,Racing Bulls,RIC,53,13,84.232
3,Australia,Alpine,GAS,53,14,81.324
3,Australia,Kick Sauber,BOT,53,15,81.82
3,Australia,Kick Sauber,ZHO,53,16,82.184
3,Australia,Alpine,OCO,53,17,82.207
3,Australia,Ferrari,SAI,9,1,82.025
3,Australia,McLaren,NOR,9,2,82.727
3,Australia,Red Bull,PER,9,3,82.97
3,Australia,Aston Martin,ALO,9,4,83.345
3,Australia,Ferrari,LEC,9,5,96.036
3,Australia,McLaren,PIA,9,6,96.501
3,Australia,Haas,HUL,9,7,83.856
3,Australia,Alpine,GAS,9,8,83.829
3,Australia,Racing Bulls,TSU,9,9,98.21
3,Australia,Mercedes,RUS,9,10,88.331
3,Australia,Aston Martin,STR,9,11,87.945
3,Australia,Mercedes,HAM,9,12,82.555
3,Australia,Alpine,OCO,9,13,97.948
3,Australia,Williams,ALB,9,14,83.645
3,Australia,Haas,MAG,9,15,83.662
3,Australia,Racing Bulls,RIC,9,16,83.491
3,Australia,Kick Sauber,ZHO,9,17,83.624
3,Australia,Kick Sauber,BOT,9,18,89.919
3,Australia,Ferrari,SAI,8,1,82.303
3,Australia,McLaren,NOR,8,2,82.63
3,Australia,Ferrari,LEC,8,3,82.983
3,Australia,McLaren,PIA,8,4,83.052
3,Australia,Red Bull,PER,8,5,83.048
3,Australia,Racing Bulls,TSU,8,6,83.381
3,Australia,Aston Martin,ALO,8,7,82.769
3,Australia,Alpine,OCO,8,8,82.98
3,Australia,Haas,HUL,8,9,83.838
3,Australia,Alpine,GAS,8,10,83.879
3,Australia,Mercedes,RUS,8,11,96.92
3,Australia,Aston Martin,STR,8,12,97.362
3,Australia,Mercedes,HAM,8,13,88.164
3,Australia,Williams,ALB,8,14,83.72
3,Australia,Haas,MAG,8,15,89.979
3,Australia,Racing Bulls,RIC,8,16,83.608
3,Australia,Kick Sauber,ZHO,8,17,84.402
3,Australia,Kick Sauber,BOT,8,18,126.645
3,Australia,Ferrari,SAI,49,1,80.281
3,Australia,Ferrari,LEC,49,2,80.144
3,Australia,McLaren,NOR,49,3,79.915
3,Australia,McLaren,PIA,49,4,80.352
3,Australia,Red Bull,PER,49,5,80.76
3,Australia,Aston Martin,ALO,49,6,81.122
3,Australia,Mercedes,RUS,49,7,80.808
3,Australia,Aston Martin,STR,49,8,80.93
3,Australia,Racing Bulls,TSU,49,9,81.303
3,Australia,Haas,HUL,49,10,81.728
3,Australia,Haas,MAG,49,11,81.386
3,Australia,Williams,ALB,49,12,81.918
3,Australia,Racing Bulls,RIC,49,13,81.606
3,Australia,Alpine,GAS,49,14,81.34
3,Australia,Kick Sauber,BOT,49,15,81.457
3,Australia,Kick Sauber,ZHO,49,16,81.327
3,Australia,Alpine,OCO,49,17,81.678
3,Australia,Ferrari,SAI,18,1,89.93
3,Australia,Ferrari,LEC,18,2,88.896
3,Australia,McLaren,PIA,18,3,88.994
3,Australia,McLaren,NOR,18,4,87.418
3,Australia,Aston Martin,ALO,18,5,90.723
3,Australia,Mercedes,RUS,18,6,87.166
3,Australia,Red Bull,PER,18,7,84.269
3,Australia,Aston Martin,STR,18,8,86.001
3,Australia,Racing Bulls,TSU,18,9,84.892
3,Australia,Williams,ALB,18,10,84.344
3,Australia,Haas,MAG,18,11,83.125
3,Australia,Haas,HUL,18,12,87.954
3,Australia,Racing Bulls,RIC,18,13,85.117
3,Australia,Kick Sauber,ZHO,18,14,84.958
3,Australia,Alpine,GAS,18,15,89.888
3,Australia,Kick Sauber,BOT,18,16,82.609
3,Australia,Alpine,OCO,18,17,82.587
3,Australia,Ferrari,SAI,10,1,81.715
3,Australia,McLaren,NOR,10,2,82.695
3,Australia,Red Bull,PER,10,3,82.68
3,Australia,Aston Martin,ALO,10,4,82.608
3,Australia,Haas,HUL,10,5,83.777
3,Australia,Alpine,GAS,10,6,83.856
3,Australia,Ferrari,LEC,10,7,87.861
3,Australia,McLaren,PIA,10,8,87.799
3,Australia,Mercedes,RUS,10,9,82.737
3,Australia,Aston Martin,STR,10,10,82.883
3,Australia,Mercedes,HAM,10,11,84.295
3,Australia,Racing Bulls,TSU,10,12,89.892
3,Australia,Williams,ALB,10,13,83.852
3,Australia,Alpine,OCO,10,14,89.439
3,Australia,Haas,MAG,10,15,83.671
3,Australia,Racing Bulls,RIC,10,16,83.245
3,Australia,Kick Sauber,ZHO,10,17,83.66
3,Australia,Kick Sauber,BOT,10,18,83.161
3,Australia,Ferrari,SAI,33,1,81.495
3,Australia,Ferrari,LEC,33,2,82.022
3,Australia,McLaren,NOR,33,3,81.692
3,Australia,McLaren,PIA,33,4,82.1
3,Australia,Red Bull,PER,33,5,82.566
3,Australia,Aston Martin,ALO,33,6,82.649
3,Australia,Mercedes,RUS,33,7,82.461
3,Australia,Aston Martin,STR,33,8,83.266
3,Australia,Racing Bulls,TSU,33,9,83.226
3,Australia,Haas,HUL,33,10,82.91
3,Australia,Kick Sauber,ZHO,33,11,83.246
3,Australia,Alpine,GAS,33,12,83.215
3,Australia,Haas,MAG,33,13,97.802
3,Australia,Williams,ALB,33,14,83.188
3,Australia,Kick Sauber,BOT,33,15,82.851
3,Australia,Alpine,OCO,33,16,82.996
3,Australia,Racing Bulls,RIC,33,17,82.443
3,Australia,Ferrari,SAI,7,1,82.434
3,Australia,McLaren,NOR,7,2,82.744
3,Australia,Ferrari,LEC,7,3,82.684
3,Australia,McLaren,PIA,7,4,82.877
3,Australia,Mercedes,RUS,7,5,82.764
3,Australia,Red Bull,PER,7,6,82.804
3,Australia,Aston Martin,STR,7,7,83.019
3,Australia,Racing Bulls,TSU,7,8,82.864
3,Australia,Aston Martin,ALO,7,9,82.795
3,Australia,Kick Sauber,BOT,7,10,83.738
3,Australia,Alpine,OCO,7,11,83.198
3,Australia,Haas,HUL,7,12,83.868
3,Australia,Alpine,GAS,7,13,83.445
3,Australia,Mercedes,HAM,7,14,96.858
3,Australia,Haas,MAG,7,15,97.945
3,Australia,Williams,ALB,7,16,88.447
3,Australia,Racing Bulls,RIC,7,17,84.04
3,Australia,Kick Sauber,ZHO,7,18,91.168
3,Australia,Ferrari,SAI,57,1,80.882
3,Australia,Ferrari,LEC,57,2,80.871
3,Australia,McLaren,NOR,57,3,80.571
3,Australia,McLaren,PIA,57,4,85.255
3,Australia,Red Bull,PER,57,5,90.3
3,Australia,Aston Martin,ALO,57,6,95.183
3,Australia,Aston Martin,STR,57,7,103.017
