round_num,grand_prix,constructor,driver,lap,position,tyre_compound,tyre_life,sector_1_time,sector_2_time,sector_3_time,lap_time
7,Barcelona Grand Prix,McLaren,NOR,15,5,HARD,2,24.024,33.249,24.797,82.07
7,Barcelona Grand Prix,McLaren,NOR,16,5,HARD,3,23.947,33.261,24.985,82.193
7,Barcelona Grand Prix,McLaren,NOR,17,4,HARD,4,23.89,33.232,24.822,81.944
7,Barcelona Grand Prix,McLaren,NOR,18,4,HARD,5,23.788,33.283,24.91,81.981
7,Barcelona Grand Prix,McLaren,NOR,19,4,HARD,6,23.972,33.368,25.014,82.354
7,Barcelona Grand Prix,McLaren,NOR,20,4,HARD,7,23.843,33.384,25.016,82.243
7,Barcelona Grand Prix,McLaren,NOR,21,4,HARD,8,23.963,33.337,25.075,82.375
7,Barcelona Grand Prix,McLaren,NOR,22,4,HARD,9,23.827,33.197,24.998,82.022
7,Barcelona Grand Prix,McLaren,NOR,23,4,HARD,10,23.938,33.372,24.969,82.279
7,Barcelona Grand Prix,McLaren,NOR,24,4,HARD,11,23.965,33.349,25.13,82.444
7,Barcelona Grand Prix,McLaren,NOR,25,4,HARD,12,23.696,33.686,25.081,82.463
7,Barcelona Grand Prix,McLaren,NOR,26,4,HARD,13,23.976,33.641,25.047,82.664
7,Barcelona Grand Prix,McLaren,NOR,27,3,HARD,14,23.984,33.774,25.151,82.909
7,Barcelona Grand Prix,McLaren,NOR,28,3,HARD,15,23.984,33.678,24.998,82.66
7,Barcelona Grand Prix,McLaren,NOR,29,3,HARD,16,23.926,33.566,25.762,83.254
7,Barcelona Grand Prix,McLaren,NOR,30,3,HARD,17,24.034,33.865,25.257,83.156
7,Barcelona Grand Prix,McLaren,NOR,31,3,HARD,18,24.044,33.558,25.345,82.947
7,Barcelona Grand Prix,McLaren,NOR,32,3,HARD,19,24.072,34.168,25.357,83.597
7,Barcelona Grand Prix,McLaren,NOR,33,3,HARD,20,23.966,33.715,25.168,82.849
7,Barcelona Grand Prix,McLaren,NOR,34,3,HARD,21,24.053,33.75,25.312,83.115
7,Barcelona Grand Prix,McLaren,NOR,35,4,HARD,22,24.361,33.564,29.374,87.299
7,Barcelona Grand Prix,McLaren,NOR,36,5,HARD,1,43.08,32.56,24.322,99.962
7,Barcelona Grand Prix,McLaren,NOR,37,5,HARD,2,23.543,32.468,24.221,80.232
7,Barcelona Grand Prix,McLaren,NOR,38,5,HARD,3,23.831,32.939,24.342,81.112
7,Barcelona Grand Prix,McLaren,NOR,39,4,HARD,4,23.47,33.243,24.452,81.165
7,Barcelona Grand Prix,McLaren,NOR,40,4,HARD,5,23.347,33.246,31.796,88.389
7,Barcelona Grand Prix,McLaren,NOR,41,4,HARD,6,30.39,46.147,30.401,106.938
7,Barcelona Grand Prix,McLaren,NOR,42,4,HARD,7,28.197,32.459,24.418,85.074
7,Barcelona Grand Prix,McLaren,NOR,43,4,HARD,8,23.706,32.674,24.551,80.931
7,Barcelona Grand Prix,McLaren,NOR,44,4,HARD,9,23.673,32.782,24.351,80.806
7,Barcelona Grand Prix,McLaren,NOR,45,4,HARD,10,23.674,32.754,24.5,80.928
7,Barcelona Grand Prix,McLaren,NOR,46,4,HARD,11,23.5,32.761,24.569,80.83
7,Barcelona Grand Prix,McLaren,NOR,47,4,HARD,12,23.589,32.809,24.55,80.948
7,Barcelona Grand Prix,McLaren,NOR,48,4,HARD,13,23.621,33.007,24.572,81.2
7,Barcelona Grand Prix,McLaren,NOR,49,4,HARD,14,23.694,32.89,24.678,81.262
7,Barcelona Grand Prix,McLaren,NOR,50,4,HARD,15,23.594,32.842,24.526,80.962
7,Barcelona Grand Prix,McLaren,NOR,51,4,HARD,16,23.659,33.065,24.529,81.253
7,Barcelona Grand Prix,McLaren,NOR,52,4,HARD,17,23.631,33.095,24.88,81.606
7,Barcelona Grand Prix,McLaren,NOR,53,4,HARD,18,23.832,33.088,24.891,81.811
7,Barcelona Grand Prix,McLaren,NOR,54,4,HARD,19,23.8,33.133,24.876,81.809
7,Barcelona Grand Prix,McLaren,NOR,55,4,HARD,20,23.877,33.254,24.833,81.964
7,Barcelona Grand Prix,McLaren,NOR,56,4,HARD,21,24.03,33.276,24.821,82.127
7,Barcelona Grand Prix,McLaren,NOR,57,4,HARD,22,23.853,33.339,25.031,82.223
7,Barcelona Grand Prix,McLaren,NOR,58,4,HARD,23,23.823,33.543,24.886,82.252
7,Barcelona Grand Prix,McLaren,NOR,59,4,HARD,24,23.994,33.42,25.075,82.489
7,Barcelona Grand Prix,McLaren,NOR,60,4,HARD,25,24.035,33.315,25.05,82.4
7,Barcelona Grand Prix,McLaren,NOR,61,4,HARD,26,24.207,33.648,25.287,83.142
7,Barcelona Grand Prix,McLaren,NOR,62,3,HARD,27,24.048,33.546,25.13,82.724
7,Barcelona Grand Prix,McLaren,NOR,63,3,HARD,28,32.145,44.414,32.914,109.473
7,Barcelona Grand Prix,McLaren,NOR,64,3,HARD,29,30.638,44.146,33.557,108.341
7,Barcelona Grand Prix,McLaren,NOR,65,3,HARD,30,27.45,33.429,25.131,86.01
7,Barcelona Grand Prix,McLaren,NOR,66,3,HARD,31,23.985,33.349,25.067,82.401
7,Barcelona Grand Prix,Alpine,GAS,1,12,MEDIUM,1,,35.429,25.735,92.099
7,Barcelona Grand Prix,Alpine,GAS,2,12,MEDIUM,2,24.204,34.532,25.567,84.303
7,Barcelona Grand Prix,Alpine,GAS,3,12,MEDIUM,3,24.0,34.587,25.632,84.219
7,Barcelona Grand Prix,Alpine,GAS,4,12,MEDIUM,4,24.239,34.535,25.753,84.527
7,Barcelona Grand Prix,Alpine,GAS,5,12,MEDIUM,5,24.441,34.833,25.823,85.097
7,Barcelona Grand Prix,Alpine,GAS,6,13,MEDIUM,6,24.558,35.254,25.996,85.808
7,Barcelona Grand Prix,Alpine,GAS,7,13,MEDIUM,7,24.429,34.792,26.165,85.386
7,Barcelona Grand Prix,Alpine,GAS,8,13,MEDIUM,8,24.435,35.203,26.082,85.72
7,Barcelona Grand Prix,Alpine,GAS,9,13,MEDIUM,9,24.409,35.397,26.248,86.054
7,Barcelona Grand Prix,Alpine,GAS,10,13,MEDIUM,10,24.495,35.281,26.279,86.055
7,Barcelona Grand Prix,Alpine,GAS,11,13,MEDIUM,11,24.64,35.135,26.179,85.954
7,Barcelona Grand Prix,Alpine,GAS,12,11,MEDIUM,12,24.436,35.155,26.215,85.806
7,Barcelona Grand Prix,Alpine,GAS,13,11,MEDIUM,13,24.767,34.894,26.137,85.798
7,Barcelona Grand Prix,Alpine,GAS,14,10,MEDIUM,14,24.685,35.057,30.003,89.745
7,Barcelona Grand Prix,Alpine,GAS,15,15,HARD,1,44.085,33.504,25.21,102.799
7,Barcelona Grand Prix,Alpine,GAS,16,14,HARD,2,23.989,33.724,25.31,83.023
7,Barcelona Grand Prix,Alpine,GAS,17,14,HARD,3,24.022,33.972,25.243,83.237
7,Barcelona Grand Prix,Alpine,GAS,18,13,HARD,4,24.019,34.008,25.485,83.512
7,Barcelona Grand Prix,Alpine,GAS,19,12,HARD,5,24.062,34.044,25.513,83.619
7,Barcelona Grand Prix,Alpine,GAS,20,12,HARD,6,24.125,34.208,25.493,83.826
7,Barcelona Grand Prix,Alpine,GAS,21,12,HARD,7,24.229,33.83,25.73,83.789
7,Barcelona Grand Prix,Alpine,GAS,22,12,HARD,8,24.163,34.142,25.683,83.988
7,Barcelona Grand Prix,Alpine,GAS,23,11,HARD,9,24.112,34.262,25.722,84.096
7,Barcelona Grand Prix,Alpine,GAS,24,11,HARD,10,24.287,34.895,25.945,85.127
7,Barcelona Grand Prix,Alpine,GAS,25,11,HARD,11,24.214,34.5,25.892,84.606
7,Barcelona Grand Prix,Alpine,GAS,26,11,HARD,12,24.195,34.594,25.863,84.652
7,Barcelona Grand Prix,Alpine,GAS,27,11,HARD,13,24.485,34.809,25.831,85.125
7,Barcelona Grand Prix,Alpine,GAS,28,11,HARD,14,24.46,34.532,26.151,85.143
7,Barcelona Grand Prix,Alpine,GAS,29,10,HARD,15,24.391,34.498,25.886,84.775
7,Barcelona Grand Prix,Alpine,GAS,30,10,HARD,16,24.403,34.391,25.793,84.587
7,Barcelona Grand Prix,Alpine,GAS,31,10,HARD,17,24.52,34.347,25.867,84.734
7,Barcelona Grand Prix,Alpine,GAS,32,10,HARD,18,24.408,34.546,25.923,84.877
7,Barcelona Grand Prix,Alpine,GAS,33,10,HARD,19,24.523,34.922,25.914,85.359
7,Barcelona Grand Prix,Alpine,GAS,34,10,HARD,20,24.45,34.685,25.978,85.113
7,Barcelona Grand Prix,Alpine,GAS,35,9,HARD,21,24.431,34.758,25.879,85.068
7,Barcelona Grand Prix,Alpine,GAS,36,9,HARD,22,24.24,34.283,25.794,84.317
7,Barcelona Grand Prix,Alpine,GAS,37,9,HARD,23,24.561,34.412,26.132,85.105
7,Barcelona Grand Prix,Alpine,GAS,38,9,HARD,24,24.778,34.876,27.079,86.733
7,Barcelona Grand Prix,Alpine,GAS,39,9,HARD,25,24.607,34.862,29.205,88.674
7,Barcelona Grand Prix,Alpine,GAS,40,9,HARD,26,30.471,44.025,34.024,108.52
7,Barcelona Grand Prix,Alpine,GAS,41,9,HARD,1,45.587,32.929,24.884,103.4
7,Barcelona Grand Prix,Alpine,GAS,42,9,HARD,2,23.728,33.155,24.825,81.708
7,Barcelona Grand Prix,Alpine,GAS,43,9,HARD,3,23.865,33.267,24.828,81.96
7,Barcelona Grand Prix,Alpine,GAS,44,9,HARD,4,23.74,33.245,25.029,82.014
7,Barcelona Grand Prix,Alpine,GAS,45,9,HARD,5,23.891,33.277,25.523,82.691
7,Barcelona Grand Prix,Alpine,GAS,46,9,HARD,6,23.926,33.455,25.181,82.562
7,Barcelona Grand Prix,Alpine,GAS,47,9,HARD,7,24.04,33.739,25.337,83.116
7,Barcelona Grand Prix,Alpine,GAS,48,9,HARD,8,24.073,33.449,25.268,82.79
7,Barcelona Grand Prix,Alpine,GAS,49,9,HARD,9,23.957,33.738,25.297,82.992
7,Barcelona Grand Prix,Alpine,GAS,50,9,HARD,10,24.249,33.561,25.302,83.112
7,Barcelona Grand Prix,Alpine,GAS,51,9,HARD,11,24.157,33.735,25.3,83.192
7,Barcelona Grand Prix,Alpine,GAS,52,9,HARD,12,24.157,35.063,25.328,84.548
7,Barcelona Grand Prix,Alpine,GAS,53,9,HARD,13,24.194,35.025,25.778,84.997
7,Barcelona Grand Prix,Alpine,GAS,54,9,HARD,14,24.071,34.043,25.312,83.426
7,Barcelona Grand Prix,Alpine,GAS,55,9,HARD,15,24.205,33.872,25.297,83.374
7,Barcelona Grand Prix,Alpine,GAS,56,9,HARD,16,24.048,33.65,25.329,83.027
7,Barcelona Grand Prix,Alpine,GAS,57,9,HARD,17,24.111,33.559,25.336,83.006
7,Barcelona Grand Prix,Alpine,GAS,58,9,HARD,18,24.031,33.615,25.487,83.133
7,Barcelona Grand Prix,Alpine,GAS,59,9,HARD,19,24.184,33.552,25.446,83.182
7,Barcelona Grand Prix,Alpine,GAS,60,9,HARD,20,24.168,33.68,25.444,83.292
7,Barcelona Grand Prix,Alpine,GAS,61,9,HARD,21,24.439,37.753,32.063,94.255
7,Barcelona Grand Prix,Alpine,GAS,62,8,HARD,22,32.218,45.187,30.045,107.45
7,Barcelona Grand Prix,Alpine,GAS,63,7,HARD,23,31.805,43.409,27.571,102.785
7,Barcelona Grand Prix,Alpine,GAS,64,7,HARD,24,24.219,33.696,25.37,83.285
7,Barcelona Grand Prix,Alpine,GAS,65,7,HARD,25,24.302,33.939,25.381,83.622
7,Barcelona Grand Prix,Cadillac,PER,1,19,SOFT,1,,36.014,26.63,94.895
7,Barcelona Grand Prix,Cadillac,PER,2,19,SOFT,2,24.677,34.998,25.874,85.549
7,Barcelona Grand Prix,Cadillac,PER,3,19,SOFT,3,24.482,34.882,26.014,85.378
7,Barcelona Grand Prix,Cadillac,PER,4,19,SOFT,4,24.472,34.898,26.331,85.701
7,Barcelona Grand Prix,Cadillac,PER,5,19,SOFT,5,24.677,34.805,26.286,85.768
7,Barcelona Grand Prix,Cadillac,PER,6,19,SOFT,6,24.732,34.942,26.342,86.016
7,Barcelona Grand Prix,Cadillac,PER,7,19,SOFT,7,24.905,34.724,26.461,86.09
7,Barcelona Grand Prix,Cadillac,PER,8,19,SOFT,8,25.05,35.1,26.332,86.482
7,Barcelona Grand Prix,Cadillac,PER,9,19,SOFT,9,25.091,35.283,26.528,86.902
7,Barcelona Grand Prix,Cadillac,PER,10,19,SOFT,10,25.157,35.101,26.47,86.728
7,Barcelona Grand Prix,Cadillac,PER,11,19,SOFT,11,25.109,35.201,26.68,86.99
7,Barcelona Grand Prix,Cadillac,PER,12,19,SOFT,12,25.22,35.223,30.905,91.348
7,Barcelona Grand Prix,Cadillac,PER,13,21,HARD,1,46.593,34.216,25.66,106.469
7,Barcelona Grand Prix,Cadillac,PER,14,21,HARD,2,24.739,34.327,25.61,84.676
7,Barcelona Grand Prix,Cadillac,PER,15,20,HARD,3,24.532,34.1,25.588,84.22
7,Barcelona Grand Prix,Cadillac,PER,16,20,HARD,4,24.711,34.751,25.96,85.422
7,Barcelona Grand Prix,Cadillac,PER,17,20,HARD,5,24.673,34.467,25.979,85.119
7,Barcelona Grand Prix,Cadillac,PER,18,20,HARD,6,24.574,34.517,25.927,85.018
7,Barcelona Grand Prix,Cadillac,PER,19,19,HARD,7,24.813,34.814,26.622,86.249
7,Barcelona Grand Prix,Cadillac,PER,20,19,HARD,8,24.716,34.863,26.757,86.336
7,Barcelona Grand Prix,Cadillac,PER,21,19,HARD,9,24.609,34.682,26.22,85.511
7,Barcelona Grand Prix,Cadillac,PER,22,19,HARD,10,24.833,35.317,26.853,87.003
7,Barcelona Grand Prix,Cadillac,PER,23,19,HARD,11,25.656,35.455,26.762,87.873
7,Barcelona Grand Prix,Cadillac,PER,24,19,HARD,12,25.382,34.915,26.335,86.632
7,Barcelona Grand Prix,Cadillac,PER,25,19,HARD,13,25.029,34.846,26.364,86.239
7,Barcelona Grand Prix,Cadillac,PER,26,19,HARD,14,26.074,36.015,26.519,88.608
7,Barcelona Grand Prix,Cadillac,PER,27,19,HARD,15,25.217,35.241,26.526,86.984
7,Barcelona Grand Prix,Cadillac,PER,28,19,HARD,16,25.759,35.131,26.473,87.363
7,Barcelona Grand Prix,Cadillac,PER,29,19,HARD,17,25.09,34.983,26.383,86.456
7,Barcelona Grand Prix,Cadillac,PER,30,17,HARD,18,25.009,35.003,26.687,86.699
7,Barcelona Grand Prix,Cadillac,PER,31,17,HARD,19,25.242,35.97,30.596,91.808
7,Barcelona Grand Prix,Cadillac,PER,32,19,HARD,1,46.166,33.736,25.335,105.237
7,Barcelona Grand Prix,Cadillac,PER,33,19,HARD,2,24.487,33.699,25.413,83.599
7,Barcelona Grand Prix,Cadillac,PER,34,19,HARD,3,24.519,34.541,26.228,85.288
7,Barcelona Grand Prix,Cadillac,PER,35,18,HARD,4,24.323,34.442,25.541,84.306
7,Barcelona Grand Prix,Cadillac,PER,36,18,HARD,5,24.603,34.28,26.0,84.883
7,Barcelona Grand Prix,Cadillac,PER,37,18,HARD,6,24.55,35.061,26.217,85.828
7,Barcelona Grand Prix,Cadillac,PER,38,17,HARD,7,24.486,34.293,25.938,84.717
7,Barcelona Grand Prix,Cadillac,PER,39,17,HARD,8,31.05,45.569,36.004,112.623
7,Barcelona Grand Prix,Cadillac,PER,40,17,MEDIUM,1,47.888,33.437,24.959,106.284
7,Barcelona Grand Prix,Cadillac,PER,41,17,MEDIUM,2,25.169,33.474,25.238,83.881
7,Barcelona Grand Prix,Cadillac,PER,42,17,MEDIUM,3,25.616,35.738,25.021,86.375
7,Barcelona Grand Prix,Cadillac,PER,43,17,MEDIUM,4,24.125,33.531,25.164,82.82
7,Barcelona Grand Prix,Cadillac,PER,44,17,MEDIUM,5,24.231,33.598,27.517,85.346
7,Barcelona Grand Prix,Cadillac,PER,45,17,MEDIUM,6,24.108,33.998,25.336,83.442
7,Barcelona Grand Prix,Cadillac,PER,46,17,MEDIUM,7,24.472,33.973,25.354,83.799
7,Barcelona Grand Prix,Cadillac,PER,47,17,MEDIUM,8,24.312,33.936,25.548,83.796
7,Barcelona Grand Prix,Cadillac,PER,48,17,MEDIUM,9,24.531,34.989,26.22,85.74
7,Barcelona Grand Prix,Cadillac,PER,49,17,MEDIUM,10,25.476,35.489,26.276,87.241
7,Barcelona Grand Prix,Cadillac,PER,50,17,MEDIUM,11,24.492,37.302,26.289,88.083
7,Barcelona Grand Prix,Cadillac,PER,51,17,MEDIUM,12,24.742,34.376,25.788,84.906
7,Barcelona Grand Prix,Cadillac,PER,52,17,MEDIUM,13,24.634,34.372,25.702,84.708
7,Barcelona Grand Prix,Cadillac,PER,53,17,MEDIUM,14,24.721,34.332,25.842,84.895
7,Barcelona Grand Prix,Cadillac,PER,54,17,MEDIUM,15,24.713,34.273,26.097,85.083
7,Barcelona Grand Prix,Cadillac,PER,55,17,MEDIUM,16,26.304,34.69,26.11,87.104
7,Barcelona Grand Prix,Cadillac,PER,56,17,MEDIUM,17,24.818,34.53,26.049,85.397
7,Barcelona Grand Prix,Cadillac,PER,57,17,MEDIUM,18,24.84,34.482,26.173,85.495
7,Barcelona Grand Prix,Cadillac,PER,58,17,MEDIUM,19,25.033,34.729,26.18,85.942
7,Barcelona Grand Prix,Cadillac,PER,59,17,MEDIUM,20,25.162,35.494,26.188,86.844
7,Barcelona Grand Prix,Cadillac,PER,60,17,MEDIUM,21,28.491,50.513,27.955,106.959
7,Barcelona Grand Prix,Cadillac,PER,61,16,MEDIUM,22,29.858,45.596,32.804,108.258
7,Barcelona Grand Prix,Cadillac,PER,62,15,MEDIUM,23,29.103,34.655,25.927,89.685
7,Barcelona Grand Prix,Cadillac,PER,63,14,MEDIUM,24,24.584,34.395,25.799,84.778
7,Barcelona Grand Prix,Mercedes,ANT,1,3,MEDIUM,1,,33.434,24.649,86.497
7,Barcelona Grand Prix,Mercedes,ANT,2,3,MEDIUM,2,23.835,33.536,24.671,82.042
7,Barcelona Grand Prix,Mercedes,ANT,3,3,MEDIUM,3,24.112,33.182,24.826,82.12
7,Barcelona Grand Prix,Mercedes,ANT,4,3,MEDIUM,4,23.943,33.385,24.943,82.271
7,Barcelona Grand Prix,Mercedes,ANT,5,3,MEDIUM,5,23.969,33.509,24.97,82.448
7,Barcelona Grand Prix,Mercedes,ANT,6,3,MEDIUM,6,24.113,33.613,25.266,82.992
7,Barcelona Grand Prix,Mercedes,ANT,7,3,MEDIUM,7,24.314,33.639,25.135,83.088
7,Barcelona Grand Prix,Mercedes,ANT,8,3,MEDIUM,8,24.364,33.983,25.41,83.757
7,Barcelona Grand Prix,Mercedes,ANT,9,3,MEDIUM,9,24.322,33.892,25.346,83.56
7,Barcelona Grand Prix,Mercedes,ANT,10,3,MEDIUM,10,24.411,33.875,25.596,83.882
7,Barcelona Grand Prix,Mercedes,ANT,11,2,MEDIUM,11,24.36,33.783,25.443,83.586
7,Barcelona Grand Prix,Mercedes,ANT,12,2,MEDIUM,12,24.151,33.816,25.4,83.367
7,Barcelona Grand Prix,Mercedes,ANT,13,1,MEDIUM,13,24.432,33.823,25.305,83.56
7,Barcelona Grand Prix,Mercedes,ANT,14,1,MEDIUM,14,24.267,33.754,29.013,87.034
7,Barcelona Grand Prix,Mercedes,ANT,15,4,HARD,1,43.282,32.949,24.639,100.87
7,Barcelona Grand Prix,Mercedes,ANT,16,4,HARD,2,23.903,33.23,24.87,82.003
7,Barcelona Grand Prix,Mercedes,ANT,17,3,HARD,3,23.974,33.183,24.748,81.905
7,Barcelona Grand Prix,Mercedes,ANT,18,3,HARD,4,23.847,33.093,24.692,81.632
7,Barcelona Grand Prix,Mercedes,ANT,19,3,HARD,5,23.959,33.125,24.837,81.921
7,Barcelona Grand Prix,Mercedes,ANT,20,3,HARD,6,23.832,33.246,24.971,82.049
7,Barcelona Grand Prix,Mercedes,ANT,21,3,HARD,7,23.889,33.36,24.947,82.196
7,Barcelona Grand Prix,Mercedes,ANT,22,3,HARD,8,23.831,33.356,24.974,82.161
7,Barcelona Grand Prix,Mercedes,ANT,23,3,HARD,9,23.962,33.542,24.946,82.45
7,Barcelona Grand Prix,Mercedes,ANT,24,3,HARD,10,23.892,33.802,25.149,82.843
7,Barcelona Grand Prix,Mercedes,ANT,25,3,HARD,11,23.896,33.592,25.189,82.677
7,Barcelona Grand Prix,Mercedes,ANT,26,3,HARD,12,23.874,33.643,25.097,82.614
7,Barcelona Grand Prix,Mercedes,ANT,27,2,HARD,13,23.936,33.669,25.155,82.76
7,Barcelona Grand Prix,Mercedes,ANT,28,2,HARD,14,23.648,33.452,24.955,82.055
7,Barcelona Grand Prix,Mercedes,ANT,29,2,HARD,15,23.872,33.673,25.078,82.623
7,Barcelona Grand Prix,Mercedes,ANT,30,2,HARD,16,23.802,33.614,25.086,82.502
7,Barcelona Grand Prix,Mercedes,ANT,31,2,HARD,17,23.718,33.853,25.268,82.839
7,Barcelona Grand Prix,Mercedes,ANT,32,2,HARD,18,23.793,33.762,25.133,82.688
7,Barcelona Grand Prix,Mercedes,ANT,33,2,HARD,19,24.509,34.083,25.165,83.757
7,Barcelona Grand Prix,Mercedes,ANT,34,2,HARD,20,23.996,33.668,25.053,82.717
7,Barcelona Grand Prix,Mercedes,ANT,35,2,HARD,21,23.931,33.662,25.068,82.661
7,Barcelona Grand Prix,Mercedes,ANT,36,1,HARD,22,24.13,34.044,25.25,83.424
7,Barcelona Grand Prix,Mercedes,ANT,37,1,HARD,23,23.705,33.406,28.582,85.693
7,Barcelona Grand Prix,Mercedes,ANT,38,4,HARD,1,43.369,32.524,24.202,100.095
7,Barcelona Grand Prix,Mercedes,ANT,39,3,HARD,2,23.696,32.892,24.311,80.899
7,Barcelona Grand Prix,Mercedes,ANT,40,3,HARD,3,23.423,33.054,31.671,88.148
7,Barcelona Grand Prix,Mercedes,ANT,41,3,HARD,4,30.134,45.064,31.038,106.236
7,Barcelona Grand Prix,Mercedes,ANT,42,3,HARD,5,28.739,32.701,24.346,85.786
7,Barcelona Grand Prix,Mercedes,ANT,43,3,HARD,6,23.692,32.895,24.311,80.898
7,Barcelona Grand Prix,Mercedes,ANT,44,3,HARD,7,23.625,33.074,24.218,80.917
7,Barcelona Grand Prix,Mercedes,ANT,45,3,HARD,8,23.585,32.853,24.279,80.717
7,Barcelona Grand Prix,Mercedes,ANT,46,3,HARD,9,23.536,32.859,24.309,80.704
7,Barcelona Grand Prix,Mercedes,ANT,47,3,HARD,10,23.545,32.976,24.346,80.867
7,Barcelona Grand Prix,Mercedes,ANT,48,3,HARD,11,23.658,33.217,24.453,81.328
7,Barcelona Grand Prix,Mercedes,ANT,49,3,HARD,12,23.67,33.1,24.459,81.229
7,Barcelona Grand Prix,Mercedes,ANT,50,3,HARD,13,23.719,33.108,24.534,81.361
7,Barcelona Grand Prix,Mercedes,ANT,51,3,HARD,14,23.747,33.062,24.549,81.358
7,Barcelona Grand Prix,Mercedes,ANT,52,3,HARD,15,23.548,33.294,24.608,81.45
7,Barcelona Grand Prix,Mercedes,ANT,53,3,HARD,16,23.712,33.492,24.705,81.909
7,Barcelona Grand Prix,Mercedes,ANT,54,3,HARD,17,23.826,33.371,24.539,81.736
7,Barcelona Grand Prix,Mercedes,ANT,55,3,HARD,18,23.828,33.493,24.532,81.853
7,Barcelona Grand Prix,Mercedes,ANT,56,3,HARD,19,23.771,33.28,24.717,81.768
7,Barcelona Grand Prix,Mercedes,ANT,57,3,HARD,20,23.773,33.48,24.674,81.927
7,Barcelona Grand Prix,Mercedes,ANT,58,3,HARD,21,23.841,33.415,24.614,81.87
7,Barcelona Grand Prix,Mercedes,ANT,59,3,HARD,22,23.821,33.507,24.763,82.091
7,Barcelona Grand Prix,Mercedes,ANT,60,3,HARD,23,23.632,33.482,24.689,81.803
7,Barcelona Grand Prix,Mercedes,ANT,61,2,HARD,24,24.387,33.583,24.745,82.715
7,Barcelona Grand Prix,Mercedes,ANT,62,,HARD,25,,,,
7,Barcelona Grand Prix,Aston Martin,ALO,1,22,HARD,1,,34.708,26.209,97.171
7,Barcelona Grand Prix,Aston Martin,ALO,2,22,HARD,2,24.91,34.884,25.957,85.751
7,Barcelona Grand Prix,Aston Martin,ALO,3,22,HARD,3,25.051,35.007,26.196,86.254
7,Barcelona Grand Prix,Aston Martin,ALO,4,22,HARD,4,24.839,35.14,26.1,86.079
7,Barcelona Grand Prix,Aston Martin,ALO,5,21,HARD,5,24.99,35.262,26.476,86.728
7,Barcelona Grand Prix,Aston Martin,ALO,6,21,HARD,6,24.86,35.197,26.222,86.279
7,Barcelona Grand Prix,Aston Martin,ALO,7,21,HARD,7,25.112,34.96,26.261,86.333
7,Barcelona Grand Prix,Aston Martin,ALO,8,21,HARD,8,24.96,35.263,26.421,86.644
7,Barcelona Grand Prix,Aston Martin,ALO,9,21,HARD,9,25.088,35.762,26.629,87.479
7,Barcelona Grand Prix,Aston Martin,ALO,10,21,HARD,10,26.16,35.597,26.703,88.46
7,Barcelona Grand Prix,Aston Martin,ALO,11,21,HARD,11,25.068,35.602,26.807,87.477
7,Barcelona Grand Prix,Aston Martin,ALO,12,20,HARD,12,25.308,35.436,26.637,87.381
7,Barcelona Grand Prix,Aston Martin,ALO,13,19,HARD,13,25.228,35.695,26.697,87.62
7,Barcelona Grand Prix,Aston Martin,ALO,14,17,HARD,14,25.203,35.606,26.756,87.565
7,Barcelona Grand Prix,Aston Martin,ALO,15,16,HARD,15,25.378,35.38,26.543,87.301
7,Barcelona Grand Prix,Aston Martin,ALO,16,17,HARD,16,25.675,35.282,26.885,87.842
7,Barcelona Grand Prix,Aston Martin,ALO,17,17,HARD,17,24.947,35.295,26.639,86.881
7,Barcelona Grand Prix,Aston Martin,ALO,18,18,HARD,18,25.166,35.685,26.557,87.408
7,Barcelona Grand Prix,Aston Martin,ALO,19,18,HARD,19,25.669,35.497,26.735,87.901
7,Barcelona Grand Prix,Aston Martin,ALO,20,20,HARD,20,25.79,35.774,26.829,88.393
7,Barcelona Grand Prix,Aston Martin,ALO,21,20,HARD,21,25.754,36.713,31.362,93.829
7,Barcelona Grand Prix,Aston Martin,ALO,22,20,HARD,1,44.443,34.657,26.073,105.173
7,Barcelona Grand Prix,Aston Martin,ALO,23,20,HARD,2,24.966,34.5,25.971,85.437
7,Barcelona Grand Prix,Aston Martin,ALO,24,20,HARD,3,24.887,34.773,26.101,85.761
7,Barcelona Grand Prix,Aston Martin,ALO,25,20,HARD,4,25.186,34.754,26.018,85.958
7,Barcelona Grand Prix,Aston Martin,ALO,26,20,HARD,5,24.793,34.942,25.956,85.691
7,Barcelona Grand Prix,Aston Martin,ALO,27,20,HARD,6,24.744,34.654,25.968,85.366
7,Barcelona Grand Prix,Aston Martin,ALO,28,20,HARD,7,25.367,35.022,26.027,86.416
7,Barcelona Grand Prix,Aston Martin,ALO,29,20,HARD,8,24.813,34.909,26.081,85.803
7,Barcelona Grand Prix,Aston Martin,ALO,30,19,HARD,9,24.745,34.853,26.229,85.827
7,Barcelona Grand Prix,Aston Martin,ALO,31,19,HARD,10,24.802,34.932,26.054,85.788
7,Barcelona Grand Prix,Aston Martin,ALO,32,18,HARD,11,24.833,34.838,26.18,85.851
7,Barcelona Grand Prix,Aston Martin,ALO,33,18,HARD,12,24.946,34.923,26.076,85.945
7,Barcelona Grand Prix,Aston Martin,ALO,34,18,HARD,13,24.978,35.047,26.19,86.215
7,Barcelona Grand Prix,Aston Martin,ALO,35,17,HARD,14,24.969,35.035,26.941,86.945
7,Barcelona Grand Prix,Aston Martin,ALO,36,17,HARD,15,24.779,35.036,26.248,86.063
